city,time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,month,year,day,temperature_category,precipitation_category,wind_category,lat,lng
Casablanca,2026-09-14,32.3,23.6,0.0,0,10.3,29.5,1,9,2026,14,Chaude,Aucune,Faible,33.5992,-7.62
Casablanca,2026-09-15,28.0,21.7,0.0,0,11.9,33.1,45,9,2026,15,Modérée,Aucune,Faible,33.5992,-7.62
Casablanca,2026-09-16,25.6,20.9,0.0,0,14.6,38.2,2,9,2026,16,Modérée,Aucune,Faible,33.5992,-7.62
Casablanca,2026-09-17,25.6,19.7,0.0,2,12.5,34.2,3,9,2026,17,Modérée,Aucune,Faible,33.5992,-7.62
Casablanca,2026-09-18,25.4,18.2,0.0,3,14.8,38.5,2,9,2026,18,Modérée,Aucune,Faible,33.5992,-7.62
Casablanca,2026-09-19,28.6,19.8,0.0,2,13.1,34.9,45,9,2026,19,Modérée,Aucune,Faible,33.5992,-7.62
Casablanca,2026-09-20,31.7,21.1,0.0,0,13.3,35.3,45,9,2026,20,Chaude,Aucune,Faible,33.5992,-7.62
Tangier,2026-09-14,29.3,22.6,0.0,0,26.1,61.2,1,9,2026,14,Modérée,Aucune,Modéré,35.7767,-5.8039
Tangier,2026-09-15,30.1,21.1,0.0,0,16.1,36.7,1,9,2026,15,Chaude,Aucune,Faible,35.7767,-5.8039
Tangier,2026-09-16,26.9,18.2,0.0,0,21.3,48.6,3,9,2026,16,Modérée,Aucune,Modéré,35.7767,-5.8039
Tangier,2026-09-17,26.2,18.8,0.0,0,15.0,34.9,3,9,2026,17,Modérée,Aucune,Faible,35.7767,-5.8039
Tangier,2026-09-18,28.2,18.7,0.0,0,21.4,49.3,3,9,2026,18,Modérée,Aucune,Modéré,35.7767,-5.8039
Tangier,2026-09-19,27.3,21.7,0.0,0,34.2,64.8,3,9,2026,19,Modérée,Aucune,Modéré,35.7767,-5.8039
Tangier,2026-09-20,26.9,22.9,0.0,3,35.1,65.5,3,9,2026,20,Modérée,Aucune,Modéré,35.7767,-5.8039
Fès,2026-09-14,38.1,23.5,0.0,0,10.8,28.8,3,9,2026,14,Très chaude,Aucune,Faible,34.0433,-5.0033
Fès,2026-09-15,35.2,23.9,0.0,0,15.1,38.2,3,9,2026,15,Très chaude,Aucune,Faible,34.0433,-5.0033
Fès,2026-09-16,31.3,20.5,0.0,0,16.8,40.3,1,9,2026,16,Chaude,Aucune,Faible,34.0433,-5.0033
Fès,2026-09-17,27.7,18.7,0.0,3,12.2,33.5,3,9,2026,17,Modérée,Aucune,Faible,34.0433,-5.0033
Fès,2026-09-18,32.0,18.0,0.0,13,9.7,27.0,3,9,2026,18,Chaude,Aucune,Faible,34.0433,-5.0033
Fès,2026-09-19,37.4,21.2,0.0,5,9.8,26.7,3,9,2026,19,Très chaude,Aucune,Faible,34.0433,-5.0033
Fès,2026-09-20,38.9,23.5,0.0,5,17.2,41.0,2,9,2026,20,Très chaude,Aucune,Faible,34.0433,-5.0033
Marrakech,2026-09-14,39.8,23.2,0.0,5,10.9,31.7,3,9,2026,14,Très chaude,Aucune,Faible,31.6295,-7.9811
Marrakech,2026-09-15,38.4,24.4,0.0,5,14.8,38.9,3,9,2026,15,Très chaude,Aucune,Faible,31.6295,-7.9811
Marrakech,2026-09-16,34.6,20.3,0.0,0,13.3,35.6,0,9,2026,16,Chaude,Aucune,Faible,31.6295,-7.9811
Marrakech,2026-09-17,30.3,18.3,0.0,0,8.8,26.3,1,9,2026,17,Chaude,Aucune,Faible,31.6295,-7.9811
Marrakech,2026-09-18,31.7,18.2,0.0,15,7.9,25.2,1,9,2026,18,Chaude,Aucune,Faible,31.6295,-7.9811
Marrakech,2026-09-19,35.7,19.6,0.30000000000000004,17,12.9,23.0,3,9,2026,19,Très chaude,Faible,Faible,31.6295,-7.9811
Marrakech,2026-09-20,37.9,20.3,0.0,18,11.3,23.0,2,9,2026,20,Très chaude,Aucune,Faible,31.6295,-7.9811
Sale,2026-09-14,33.5,23.5,0.0,0,11.1,29.2,0,9,2026,14,Chaude,Aucune,Faible,34.05,-6.8167
Sale,2026-09-15,27.6,21.5,0.0,0,13.7,34.9,45,9,2026,15,Modérée,Aucune,Faible,34.05,-6.8167
Sale,2026-09-16,25.8,20.8,0.0,0,15.5,39.2,2,9,2026,16,Modérée,Aucune,Faible,34.05,-6.8167
Sale,2026-09-17,25.9,18.8,0.0,0,12.0,32.0,3,9,2026,17,Modérée,Aucune,Faible,34.05,-6.8167
Sale,2026-09-18,26.2,17.4,0.0,0,15.3,38.2,2,9,2026,18,Modérée,Aucune,Faible,34.05,-6.8167
Sale,2026-09-19,27.4,17.6,0.0,3,12.3,30.6,45,9,2026,19,Modérée,Aucune,Faible,34.05,-6.8167
Sale,2026-09-20,30.8,21.3,0.0,3,13.7,30.2,1,9,2026,20,Chaude,Aucune,Faible,34.05,-6.8167
Meknès,2026-09-14,37.3,23.1,0.0,0,16.1,39.6,3,9,2026,14,Très chaude,Aucune,Faible,33.8833,-5.55
Meknès,2026-09-15,34.2,21.3,0.0,0,16.1,40.7,3,9,2026,15,Chaude,Aucune,Faible,33.8833,-5.55
Meknès,2026-09-16,30.3,18.9,0.0,0,16.8,42.1,1,9,2026,16,Chaude,Aucune,Faible,33.8833,-5.55
Meknès,2026-09-17,26.3,17.4,0.0,3,12.8,33.8,3,9,2026,17,Modérée,Aucune,Faible,33.8833,-5.55
Meknès,2026-09-18,30.2,15.6,0.0,5,11.9,31.3,2,9,2026,18,Chaude,Aucune,Faible,33.8833,-5.55
Meknès,2026-09-19,34.9,19.0,0.6000000000000001,5,7.8,28.1,80,9,2026,19,Chaude,Faible,Faible,33.8833,-5.55
Meknès,2026-09-20,37.3,22.0,0.0,5,15.5,36.4,2,9,2026,20,Très chaude,Aucune,Faible,33.8833,-5.55
Rabat,2026-09-14,33.5,23.5,0.0,0,11.1,29.2,0,9,2026,14,Chaude,Aucune,Faible,34.0211,-6.8414
Rabat,2026-09-15,27.6,21.6,0.0,0,13.7,34.9,45,9,2026,15,Modérée,Aucune,Faible,34.0211,-6.8414
Rabat,2026-09-16,25.8,20.9,0.0,0,15.5,39.2,2,9,2026,16,Modérée,Aucune,Faible,34.0211,-6.8414
Rabat,2026-09-17,26.0,18.9,0.0,0,12.0,32.0,3,9,2026,17,Modérée,Aucune,Faible,34.0211,-6.8414
Rabat,2026-09-18,26.2,17.5,0.0,0,15.3,38.2,2,9,2026,18,Modérée,Aucune,Faible,34.0211,-6.8414
Rabat,2026-09-19,27.4,17.6,0.0,3,12.3,30.6,45,9,2026,19,Modérée,Aucune,Faible,34.0211,-6.8414
Rabat,2026-09-20,30.9,21.4,0.0,3,13.7,30.2,1,9,2026,20,Chaude,Aucune,Faible,34.0211,-6.8414
Agadir,2026-09-14,39.3,28.6,0.0,5,17.3,43.9,3,9,2026,14,Très chaude,Aucune,Faible,30.4214,-9.5831
Agadir,2026-09-15,34.2,26.5,0.2,0,10.5,30.2,3,9,2026,15,Chaude,Faible,Faible,30.4214,-9.5831
Agadir,2026-09-16,36.5,23.8,0.0,0,16.3,47.9,0,9,2026,16,Très chaude,Aucune,Faible,30.4214,-9.5831
Agadir,2026-09-17,28.0,20.3,0.0,2,13.8,36.0,2,9,2026,17,Modérée,Aucune,Faible,30.4214,-9.5831
Agadir,2026-09-18,26.3,19.7,0.0,5,13.5,36.7,2,9,2026,18,Modérée,Aucune,Faible,30.4214,-9.5831
Agadir,2026-09-19,37.7,20.2,0.0,3,16.3,40.0,3,9,2026,19,Très chaude,Aucune,Faible,30.4214,-9.5831
Agadir,2026-09-20,40.1,25.2,0.0,0,16.9,38.5,1,9,2026,20,Très chaude,Aucune,Faible,30.4214,-9.5831
Kenitra,2026-09-14,35.0,22.7,0.0,0,11.9,29.9,0,9,2026,14,Très chaude,Aucune,Faible,34.25,-6.5833
Kenitra,2026-09-15,28.6,21.1,0.0,0,13.9,34.2,45,9,2026,15,Modérée,Aucune,Faible,34.25,-6.5833
Kenitra,2026-09-16,26.5,20.7,0.0,0,16.5,40.0,2,9,2026,16,Modérée,Aucune,Faible,34.25,-6.5833
Kenitra,2026-09-17,26.5,18.3,0.0,2,12.3,33.1,3,9,2026,17,Modérée,Aucune,Faible,34.25,-6.5833
Kenitra,2026-09-18,28.2,17.2,0.0,3,15.5,38.9,45,9,2026,18,Modérée,Aucune,Faible,34.25,-6.5833
Kenitra,2026-09-19,29.1,17.0,0.0,0,13.7,32.4,3,9,2026,19,Modérée,Aucune,Faible,34.25,-6.5833
Kenitra,2026-09-20,33.7,19.9,0.0,0,16.1,36.0,0,9,2026,20,Chaude,Aucune,Faible,34.25,-6.5833
Oujda-Angad,2026-09-14,30.0,17.5,0.0,0,17.1,36.4,1,9,2026,14,Chaude,Aucune,Faible,34.6867,-1.9114
Oujda-Angad,2026-09-15,30.5,15.9,0.0,0,17.1,35.3,3,9,2026,15,Chaude,Aucune,Faible,34.6867,-1.9114
Oujda-Angad,2026-09-16,32.1,14.9,0.0,0,19.2,40.3,0,9,2026,16,Chaude,Aucune,Faible,34.6867,-1.9114
Oujda-Angad,2026-09-17,28.0,16.8,0.0,13,16.7,40.0,3,9,2026,17,Modérée,Aucune,Faible,34.6867,-1.9114
Oujda-Angad,2026-09-18,27.0,16.3,0.0,33,19.3,42.1,45,9,2026,18,Modérée,Aucune,Faible,34.6867,-1.9114
Oujda-Angad,2026-09-19,31.5,17.4,0.0,7,18.8,33.8,45,9,2026,19,Chaude,Aucune,Faible,34.6867,-1.9114
Oujda-Angad,2026-09-20,31.5,19.2,0.0,8,20.9,37.4,2,9,2026,20,Chaude,Aucune,Modéré,34.6867,-1.9114
Tétouan,2026-09-14,26.9,22.1,0.0,0,18.1,46.4,2,9,2026,14,Modérée,Aucune,Faible,35.5667,-5.3667
Tétouan,2026-09-15,28.2,20.8,0.0,0,13.0,34.6,2,9,2026,15,Modérée,Aucune,Faible,35.5667,-5.3667
Tétouan,2026-09-16,33.7,18.3,0.0,0,25.3,58.7,1,9,2026,16,Chaude,Aucune,Modéré,35.5667,-5.3667
Tétouan,2026-09-17,27.9,17.5,0.0,3,11.3,27.4,3,9,2026,17,Modérée,Aucune,Faible,35.5667,-5.3667
Tétouan,2026-09-18,26.4,17.2,0.0,8,20.3,46.1,3,9,2026,18,Modérée,Aucune,Modéré,35.5667,-5.3667
Tétouan,2026-09-19,27.1,21.7,0.0,3,27.8,56.5,3,9,2026,19,Modérée,Aucune,Modéré,35.5667,-5.3667
Tétouan,2026-09-20,26.7,22.9,0.0,5,26.5,62.3,3,9,2026,20,Modérée,Aucune,Modéré,35.5667,-5.3667
Safi,2026-09-14,34.1,24.7,0.0,0,17.6,32.4,3,9,2026,14,Chaude,Aucune,Faible,32.2833,-9.2333
Safi,2026-09-15,33.1,23.1,0.0,0,25.1,43.9,1,9,2026,15,Chaude,Aucune,Modéré,32.2833,-9.2333
Safi,2026-09-16,26.7,20.4,0.0,0,28.5,50.0,2,9,2026,16,Modérée,Aucune,Modéré,32.2833,-9.2333
Safi,2026-09-17,24.7,18.8,0.0,0,19.6,34.2,2,9,2026,17,Modérée,Aucune,Faible,32.2833,-9.2333
Safi,2026-09-18,25.8,18.3,0.0,3,23.7,43.6,2,9,2026,18,Modérée,Aucune,Modéré,32.2833,-9.2333
Safi,2026-09-19,31.2,19.1,0.0,3,18.8,34.6,3,9,2026,19,Chaude,Aucune,Faible,32.2833,-9.2333
Safi,2026-09-20,37.2,22.5,0.0,0,20.6,38.5,1,9,2026,20,Très chaude,Aucune,Modéré,32.2833,-9.2333
Taourirt,2026-09-14,31.5,19.2,0.0,0,24.5,40.7,1,9,2026,14,Chaude,Aucune,Modéré,34.41,-2.89
Taourirt,2026-09-15,32.2,18.9,0.0,0,23.6,38.2,3,9,2026,15,Chaude,Aucune,Modéré,34.41,-2.89
Taourirt,2026-09-16,34.0,18.4,0.0,0,23.4,37.4,1,9,2026,16,Chaude,Aucune,Modéré,34.41,-2.89
Taourirt,2026-09-17,29.9,20.0,0.0,11,26.2,46.4,3,9,2026,17,Modérée,Aucune,Modéré,34.41,-2.89
Taourirt,2026-09-18,29.0,18.5,0.0,13,26.8,48.6,45,9,2026,18,Modérée,Aucune,Modéré,34.41,-2.89
Taourirt,2026-09-19,31.7,18.7,0.0,6,17.7,30.6,3,9,2026,19,Chaude,Aucune,Faible,34.41,-2.89
Taourirt,2026-09-20,31.7,19.9,0.0,5,21.8,35.3,45,9,2026,20,Chaude,Aucune,Modéré,34.41,-2.89
Temara,2026-09-14,33.4,23.5,0.0,0,11.0,29.9,1,9,2026,14,Chaude,Aucune,Faible,33.9234,-6.9076
Temara,2026-09-15,27.6,21.1,0.0,0,13.2,36.0,1,9,2026,15,Modérée,Aucune,Faible,33.9234,-6.9076
Temara,2026-09-16,25.6,20.3,0.0,0,15.9,41.0,2,9,2026,16,Modérée,Aucune,Faible,33.9234,-6.9076
Temara,2026-09-17,25.7,18.5,0.0,0,12.4,33.1,3,9,2026,17,Modérée,Aucune,Faible,33.9234,-6.9076
Temara,2026-09-18,26.4,16.4,0.0,0,14.8,38.9,45,9,2026,18,Modérée,Aucune,Faible,33.9234,-6.9076
Temara,2026-09-19,25.8,17.5,0.0,3,12.6,27.0,2,9,2026,19,Modérée,Aucune,Faible,33.9234,-6.9076
Temara,2026-09-20,29.3,20.7,0.0,3,13.8,27.7,0,9,2026,20,Modérée,Aucune,Faible,33.9234,-6.9076
Laâyoune,2026-09-14,41.1,25.7,0.2,12,31.1,57.2,51,9,2026,14,Très chaude,Faible,Modéré,27.15,-13.2
Laâyoune,2026-09-15,40.2,25.9,0.0,0,27.8,53.6,1,9,2026,15,Très chaude,Aucune,Modéré,27.15,-13.2
Laâyoune,2026-09-16,36.0,22.0,0.0,0,28.8,55.4,0,9,2026,16,Très chaude,Aucune,Modéré,27.15,-13.2
Laâyoune,2026-09-17,28.8,21.5,0.0,0,28.5,54.7,3,9,2026,17,Modérée,Aucune,Modéré,27.15,-13.2
Laâyoune,2026-09-18,28.0,19.0,0.0,6,26.1,51.8,2,9,2026,18,Modérée,Aucune,Modéré,27.15,-13.2
Laâyoune,2026-09-19,29.0,18.3,0.0,0,20.8,43.2,3,9,2026,19,Modérée,Aucune,Modéré,27.15,-13.2
Laâyoune,2026-09-20,32.4,18.6,0.0,0,22.1,47.2,0,9,2026,20,Chaude,Aucune,Modéré,27.15,-13.2
El Jadid,2026-09-14,29.8,21.0,0.0,0,13.3,24.1,1,9,2026,14,Modérée,Aucune,Faible,33.2566,-8.5025
El Jadid,2026-09-15,26.6,21.5,0.0,0,16.6,29.9,45,9,2026,15,Modérée,Aucune,Faible,33.2566,-8.5025
El Jadid,2026-09-16,25.0,20.9,0.0,0,19.7,35.6,2,9,2026,16,Modérée,Aucune,Faible,33.2566,-8.5025
El Jadid,2026-09-17,25.1,19.5,0.0,0,15.2,27.0,3,9,2026,17,Modérée,Aucune,Faible,33.2566,-8.5025
El Jadid,2026-09-18,24.4,19.0,0.0,0,19.0,35.3,45,9,2026,18,Modérée,Aucune,Faible,33.2566,-8.5025
El Jadid,2026-09-19,27.0,20.5,0.0,2,18.4,34.9,3,9,2026,19,Modérée,Aucune,Faible,33.2566,-8.5025
El Jadid,2026-09-20,29.2,21.1,0.0,0,17.3,32.8,45,9,2026,20,Modérée,Aucune,Faible,33.2566,-8.5025
Ait Melloul,2026-09-14,39.8,25.3,0.0,3,17.7,34.2,3,9,2026,14,Très chaude,Aucune,Faible,30.3342,-9.4972
Ait Melloul,2026-09-15,34.0,25.2,0.30000000000000004,3,17.7,34.6,3,9,2026,15,Chaude,Faible,Faible,30.3342,-9.4972
Ait Melloul,2026-09-16,29.4,21.6,0.0,0,20.5,39.6,1,9,2026,16,Modérée,Aucune,Modéré,30.3342,-9.4972
Ait Melloul,2026-09-17,26.6,21.0,0.0,0,17.5,34.2,3,9,2026,17,Modérée,Aucune,Faible,30.3342,-9.4972
Ait Melloul,2026-09-18,26.3,20.0,0.0,5,18.4,36.0,2,9,2026,18,Modérée,Aucune,Faible,30.3342,-9.4972
Ait Melloul,2026-09-19,38.0,20.3,0.0,5,16.3,40.0,3,9,2026,19,Très chaude,Aucune,Faible,30.3342,-9.4972
Ait Melloul,2026-09-20,40.3,25.4,0.0,0,16.9,38.5,1,9,2026,20,Très chaude,Aucune,Faible,30.3342,-9.4972
Béni Mellal,2026-09-14,38.4,25.5,0.0,5,18.6,40.3,3,9,2026,14,Très chaude,Aucune,Faible,32.3394,-6.3608
Béni Mellal,2026-09-15,36.5,25.3,0.0,0,21.0,45.0,3,9,2026,15,Très chaude,Aucune,Modéré,32.3394,-6.3608
Béni Mellal,2026-09-16,32.7,21.2,0.0,0,17.9,36.7,2,9,2026,16,Chaude,Aucune,Faible,32.3394,-6.3608
Béni Mellal,2026-09-17,29.8,18.7,0.0,5,10.7,24.8,2,9,2026,17,Modérée,Aucune,Faible,32.3394,-6.3608
Béni Mellal,2026-09-18,31.6,18.9,0.0,14,10.6,20.9,3,9,2026,18,Chaude,Aucune,Faible,32.3394,-6.3608
Béni Mellal,2026-09-19,35.7,22.6,0.6000000000000001,14,14.3,28.4,3,9,2026,19,Très chaude,Faible,Faible,32.3394,-6.3608
Béni Mellal,2026-09-20,37.8,26.6,0.0,3,18.0,37.1,2,9,2026,20,Très chaude,Aucune,Faible,32.3394,-6.3608
Bouskoura,2026-09-14,37.0,24.2,0.0,0,15.5,38.5,2,9,2026,14,Très chaude,Aucune,Faible,33.4489,-7.6486
Bouskoura,2026-09-15,31.3,20.7,0.0,0,16.1,39.2,45,9,2026,15,Chaude,Aucune,Faible,33.4489,-7.6486
Bouskoura,2026-09-16,26.8,19.6,0.0,0,17.5,42.1,45,9,2026,16,Modérée,Aucune,Faible,33.4489,-7.6486
Bouskoura,2026-09-17,26.5,18.8,0.0,2,14.0,35.6,3,9,2026,17,Modérée,Aucune,Faible,33.4489,-7.6486
Bouskoura,2026-09-18,27.3,16.8,0.0,3,17.7,42.8,45,9,2026,18,Modérée,Aucune,Faible,33.4489,-7.6486
Bouskoura,2026-09-19,27.8,19.0,0.0,2,13.1,34.9,45,9,2026,19,Modérée,Aucune,Faible,33.4489,-7.6486
Bouskoura,2026-09-20,30.9,20.3,0.0,0,13.3,35.3,45,9,2026,20,Chaude,Aucune,Faible,33.4489,-7.6486
Tiznit,2026-09-14,39.9,29.5,0.1,8,27.9,46.4,3,9,2026,14,Très chaude,Faible,Modéré,29.7,-9.7269
Tiznit,2026-09-15,36.0,27.3,0.0,0,20.0,32.4,0,9,2026,15,Très chaude,Aucune,Modéré,29.7,-9.7269
Tiznit,2026-09-16,31.6,21.4,0.0,0,22.5,38.2,1,9,2026,16,Chaude,Aucune,Modéré,29.7,-9.7269
Tiznit,2026-09-17,24.2,19.4,0.0,0,23.2,38.2,3,9,2026,17,Modérée,Aucune,Modéré,29.7,-9.7269
Tiznit,2026-09-18,24.9,19.2,0.0,0,22.3,37.1,3,9,2026,18,Modérée,Aucune,Modéré,29.7,-9.7269
Tiznit,2026-09-19,28.4,19.4,0.0,0,15.6,25.9,2,9,2026,19,Modérée,Aucune,Faible,29.7,-9.7269
Tiznit,2026-09-20,31.2,23.3,0.0,0,17.0,29.2,1,9,2026,20,Chaude,Aucune,Faible,29.7,-9.7269
Mohammedia,2026-09-14,31.3,22.8,0.0,0,11.3,26.6,1,9,2026,14,Chaude,Aucune,Faible,33.6833,-7.3833
Mohammedia,2026-09-15,26.8,21.1,0.0,0,14.3,33.1,45,9,2026,15,Modérée,Aucune,Faible,33.6833,-7.3833
Mohammedia,2026-09-16,25.3,20.7,0.0,0,16.7,38.5,2,9,2026,16,Modérée,Aucune,Faible,33.6833,-7.3833
Mohammedia,2026-09-17,25.3,19.5,0.0,0,14.2,33.5,3,9,2026,17,Modérée,Aucune,Faible,33.6833,-7.3833
Mohammedia,2026-09-18,25.0,17.1,0.0,3,15.9,37.8,3,9,2026,18,Modérée,Aucune,Faible,33.6833,-7.3833
Mohammedia,2026-09-19,30.0,18.8,0.0,3,17.5,32.8,45,9,2026,19,Chaude,Aucune,Faible,33.6833,-7.3833
Mohammedia,2026-09-20,33.6,21.2,0.0,0,19.1,36.4,0,9,2026,20,Chaude,Aucune,Faible,33.6833,-7.3833
Kouribga,2026-09-14,37.5,22.1,0.0,5,27.2,52.9,2,9,2026,14,Très chaude,Aucune,Modéré,32.88,-6.9
Kouribga,2026-09-15,34.8,21.3,0.0,0,25.2,48.6,2,9,2026,15,Chaude,Aucune,Modéré,32.88,-6.9
Kouribga,2026-09-16,31.6,17.9,0.0,0,21.6,41.4,0,9,2026,16,Chaude,Aucune,Modéré,32.88,-6.9
Kouribga,2026-09-17,28.3,13.7,0.0,0,18.4,35.6,45,9,2026,17,Modérée,Aucune,Faible,32.88,-6.9
Kouribga,2026-09-18,29.9,14.3,0.0,13,17.4,35.6,2,9,2026,18,Modérée,Aucune,Faible,32.88,-6.9
Kouribga,2026-09-19,33.4,17.4,0.30000000000000004,8,12.0,32.0,3,9,2026,19,Chaude,Faible,Faible,32.88,-6.9
Kouribga,2026-09-20,35.8,19.1,0.0,8,22.3,43.9,1,9,2026,20,Très chaude,Aucune,Modéré,32.88,-6.9
Settat,2026-09-14,39.8,23.7,0.0,0,23.3,49.3,2,9,2026,14,Très chaude,Aucune,Modéré,33.0023,-7.6198
Settat,2026-09-15,35.6,22.1,0.0,0,23.8,49.7,2,9,2026,15,Très chaude,Aucune,Modéré,33.0023,-7.6198
Settat,2026-09-16,29.7,19.0,0.0,0,20.4,41.4,2,9,2026,16,Modérée,Aucune,Modéré,33.0023,-7.6198
Settat,2026-09-17,27.1,17.1,0.0,2,16.6,35.3,3,9,2026,17,Modérée,Aucune,Faible,33.0023,-7.6198
Settat,2026-09-18,30.0,15.7,0.0,5,18.2,41.0,45,9,2026,18,Chaude,Aucune,Faible,33.0023,-7.6198
Settat,2026-09-19,34.4,16.8,0.0,14,18.7,35.6,3,9,2026,19,Chaude,Aucune,Faible,33.0023,-7.6198
Settat,2026-09-20,37.2,21.7,0.30000000000000004,15,24.3,47.5,80,9,2026,20,Très chaude,Faible,Modéré,33.0023,-7.6198
Barrechid,2026-09-14,39.9,24.0,0.0,0,22.6,41.0,2,9,2026,14,Très chaude,Aucune,Modéré,33.27,-7.5872
Barrechid,2026-09-15,34.8,20.7,0.0,0,21.7,39.2,1,9,2026,15,Chaude,Aucune,Modéré,33.27,-7.5872
Barrechid,2026-09-16,28.8,18.7,0.0,0,21.0,37.4,2,9,2026,16,Modérée,Aucune,Modéré,33.27,-7.5872
Barrechid,2026-09-17,27.3,17.7,0.0,2,16.8,30.2,3,9,2026,17,Modérée,Aucune,Faible,33.27,-7.5872
Barrechid,2026-09-18,29.3,16.0,0.0,3,20.2,37.4,45,9,2026,18,Modérée,Aucune,Modéré,33.27,-7.5872
Barrechid,2026-09-19,33.0,18.0,0.0,5,19.9,36.0,45,9,2026,19,Chaude,Aucune,Faible,33.27,-7.5872
Barrechid,2026-09-20,37.0,20.9,0.0,5,19.8,38.2,3,9,2026,20,Très chaude,Aucune,Faible,33.27,-7.5872
Ad Dakhla,2026-09-14,22.4,19.9,0.0,0,19.7,24.5,0,9,2026,14,Modérée,Aucune,Faible,23.7167,-15.95
Ad Dakhla,2026-09-15,23.9,19.7,0.0,2,28.7,34.6,3,9,2026,15,Modérée,Aucune,Modéré,23.7167,-15.95
Ad Dakhla,2026-09-16,23.6,21.7,0.0,0,34.0,42.1,0,9,2026,16,Modérée,Aucune,Modéré,23.7167,-15.95
Ad Dakhla,2026-09-17,22.4,19.8,0.0,0,38.1,48.6,0,9,2026,17,Modérée,Aucune,Modéré,23.7167,-15.95
Ad Dakhla,2026-09-18,21.2,20.2,0.0,0,35.6,45.4,0,9,2026,18,Modérée,Aucune,Modéré,23.7167,-15.95
Ad Dakhla,2026-09-19,21.0,19.9,0.0,0,28.1,35.6,0,9,2026,19,Modérée,Aucune,Modéré,23.7167,-15.95
Ad Dakhla,2026-09-20,21.7,19.6,0.0,0,30.4,39.2,0,9,2026,20,Modérée,Aucune,Modéré,23.7167,-15.95
Nador,2026-09-14,26.2,23.2,0.0,0,14.2,32.8,2,9,2026,14,Modérée,Aucune,Faible,35.1667,-2.9333
Nador,2026-09-15,26.2,22.0,0.0,0,11.6,27.0,3,9,2026,15,Modérée,Aucune,Faible,35.1667,-2.9333
Nador,2026-09-16,29.8,20.8,0.0,0,8.6,24.8,2,9,2026,16,Modérée,Aucune,Faible,35.1667,-2.9333
Nador,2026-09-17,26.1,22.1,0.0,5,11.5,27.0,3,9,2026,17,Modérée,Aucune,Faible,35.1667,-2.9333
Nador,2026-09-18,25.3,21.5,0.30000000000000004,13,13.5,32.4,3,9,2026,18,Modérée,Faible,Faible,35.1667,-2.9333
Nador,2026-09-19,27.7,22.2,0.45,10,19.4,33.8,3,9,2026,19,Modérée,Faible,Faible,35.1667,-2.9333
Nador,2026-09-20,27.5,22.5,0.0,3,18.6,33.8,45,9,2026,20,Modérée,Aucune,Faible,35.1667,-2.9333
Taza,2026-09-14,32.1,20.4,0.0,0,18.2,36.4,1,9,2026,14,Chaude,Aucune,Faible,34.2144,-4.0088
Taza,2026-09-15,33.2,19.5,0.0,0,15.7,33.1,3,9,2026,15,Chaude,Aucune,Faible,34.2144,-4.0088
Taza,2026-09-16,30.5,19.3,0.0,0,24.1,50.4,1,9,2026,16,Chaude,Aucune,Modéré,34.2144,-4.0088
Taza,2026-09-17,29.4,18.2,0.0,5,19.3,42.1,3,9,2026,17,Modérée,Aucune,Faible,34.2144,-4.0088
Taza,2026-09-18,29.0,17.2,0.0,5,19.2,41.4,3,9,2026,18,Modérée,Aucune,Faible,34.2144,-4.0088
Taza,2026-09-19,32.6,19.0,0.0,8,17.6,39.6,3,9,2026,19,Chaude,Aucune,Faible,34.2144,-4.0088
Taza,2026-09-20,33.2,20.7,0.0,8,19.9,37.8,1,9,2026,20,Chaude,Aucune,Faible,34.2144,-4.0088
Inezgane,2026-09-14,38.4,25.5,0.0,3,12.0,35.3,3,9,2026,14,Très chaude,Aucune,Faible,30.3658,-9.5381
Inezgane,2026-09-15,32.0,24.2,0.30000000000000004,3,11.9,32.4,3,9,2026,15,Chaude,Faible,Faible,30.3658,-9.5381
Inezgane,2026-09-16,31.6,21.7,0.0,0,15.5,41.0,1,9,2026,16,Chaude,Aucune,Faible,30.3658,-9.5381
Inezgane,2026-09-17,26.1,20.4,0.0,0,14.4,37.8,2,9,2026,17,Modérée,Aucune,Faible,30.3658,-9.5381
Inezgane,2026-09-18,25.1,19.5,0.0,5,14.4,39.2,2,9,2026,18,Modérée,Aucune,Faible,30.3658,-9.5381
Inezgane,2026-09-19,38.0,20.3,0.0,5,16.3,40.0,3,9,2026,19,Très chaude,Aucune,Faible,30.3658,-9.5381
Inezgane,2026-09-20,40.4,25.5,0.0,0,16.9,38.5,1,9,2026,20,Très chaude,Aucune,Faible,30.3658,-9.5381
Larache,2026-09-14,35.9,22.0,0.0,0,13.1,24.8,0,9,2026,14,Très chaude,Aucune,Faible,35.1833,-6.15
Larache,2026-09-15,29.8,19.5,0.0,0,25.3,48.6,0,9,2026,15,Modérée,Aucune,Modéré,35.1833,-6.15
Larache,2026-09-16,26.7,18.7,0.0,0,18.1,33.8,2,9,2026,16,Modérée,Aucune,Faible,35.1833,-6.15
Larache,2026-09-17,26.1,18.9,0.0,0,14.4,27.4,45,9,2026,17,Modérée,Aucune,Faible,35.1833,-6.15
Larache,2026-09-18,27.4,15.3,0.0,0,16.8,33.1,45,9,2026,18,Modérée,Aucune,Faible,35.1833,-6.15
